SG_UF;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;SG_PARTIDO
MG;7;DEPUTADO ESTADUAL;130002534558;30330;DR. CLAUDIO LOPES;NOVO
MG;7;DEPUTADO ESTADUAL;130002534561;30121;MAYCON ARIEL;NOVO
MG;7;DEPUTADO ESTADUAL;130002534573;30146;AMADEUS JUSTEN;NOVO
MG;7;DEPUTADO ESTADUAL;130002534568;30111;DIRLENE FERREIRA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534529;30190;BRUNO ARAUJO;NOVO
MG;7;DEPUTADO ESTADUAL;130002548745;20456;ZE REIS;PODE
MG;7;DEPUTADO ESTADUAL;130002548769;20120;RODRIGO CADEIRANTE;PODE
MG;7;DEPUTADO ESTADUAL;130002548761;20455;RUBIA ENFERMEIRA;PODE
MG;7;DEPUTADO ESTADUAL;130002548728;20800;LU ENFERMEIRA/VETERINARIA;PODE
MG;7;DEPUTADO ESTADUAL;130002544408;70670;GLAYSON MATIAS BARBOSA;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544388;70099;WANDERSON DA WAVE;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548734;20202;WAKTER;PODE
MG;7;DEPUTADO ESTADUAL;130002548735;20255;DRICA DO HOSPITAL;PODE
MG;7;DEPUTADO ESTADUAL;130002548715;20322;CEGAO;PODE
MG;7;DEPUTADO ESTADUAL;130002548755;20710;GEOVANE ESTANISLAU;PODE
MG;7;DEPUTADO ESTADUAL;130002544125;70444;JANAINA BARCELOS;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548731;20020;MARCINHO HAKUNA;PODE
MG;7;DEPUTADO ESTADUAL;130002548718;20017;PAULO VITOR FERREIRA;PODE
MG;7;DEPUTADO ESTADUAL;130002548732;20669;VOVO TSUNAME;PODE
MG;7;DEPUTADO ESTADUAL;130002548723;20333;ALINE BRITO;PODE
MG;7;DEPUTADO ESTADUAL;130002548706;20201;MARCELO CACIANO;PODE
MG;7;DEPUTADO ESTADUAL;130002544128;70111;DELEGADO  IVAN LOPES;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544132;70300;LUCIANA DA FARMACIA;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548762;20021;HELEN S SMITH;PODE
MG;7;DEPUTADO ESTADUAL;130002548724;20200;DRA. JOYCE SANTOS;PODE
MG;7;DEPUTADO ESTADUAL;130002547934;20233;RICARDO CARVALHO;PODE
MG;7;DEPUTADO ESTADUAL;130002540602;45000;IVANETE MARTINS;PSDB
MG;7;DEPUTADO ESTADUAL;130002540597;45678;ORLANDO CALDEIRA;PSDB
MG;7;DEPUTADO ESTADUAL;130002539928;45234;RAFA DO SALAO;PSDB
MG;7;DEPUTADO ESTADUAL;130002540605;45244;JENNIFER ANDRESSA;PSDB
MG;7;DEPUTADO ESTADUAL;130002539932;45200;TONY CARLOS;PSDB
MG;7;DEPUTADO ESTADUAL;130002539929;45444;CAMILA MAO AMIGA;PSDB
MG;7;DEPUTADO ESTADUAL;130002552417;33678;DEMETRIO AYALA;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552458;33202;NEUSA DIAS;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552453;33222;LUCAS TREILHER;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552414;33454;DAVID CORRETOR;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552428;33002;KELE RICARTTI;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552420;33400;FLAVIO XINGU;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552405;33000;MAURO TORRES;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552450;33192;WESLEI DOS ANJOS;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552445;33020;KARLA CORACAO GIGANTE;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552439;33555;ZECA DA VILA BARBOSA;MOBILIZA
MG;4;VICE-GOVERNADOR;130002544121;21;WARLEN NUNES;PCB
MG;5;SENADOR;130002547884;808;ANA LUIZA DO MLB;UP
MG;5;SENADOR;130002554332;456;AECIO NEVES;PSDB
MG;5;SENADOR;130002553856;123;MARCELO HERINGER;PDT
MG;5;SENADOR;130002551786;222;DOMINGOS SAVIO;PL
MG;5;SENADOR;130002551929;160;JORDANO METALURGICO;PSTU
MG;10;2º SUPLENTE;130002552313;290;FERNANDO LIRIO;PCO
MG;10;2º SUPLENTE;130002550558;131;LAERCIO CINTRA;PSB
MG;9;1º SUPLENTE;130002545592;555;MISAEL VARELLA;PSD
MG;9;1º SUPLENTE;130002551787;222;BRAULIO BRAZ;PL
MG;9;1º SUPLENTE;130002550556;131;LUCIANA COSTA;PSB
MG;6;DEPUTADO FEDERAL;130002543690;4023;DANIELA REGINA;PSB
MG;6;DEPUTADO FEDERAL;130002543684;4053;GILDETE ALVES A LOIRA DA RACAO;PSB
MG;6;DEPUTADO FEDERAL;130002543719;4044;DUILIO DE CASTRO;PSB
MG;6;DEPUTADO FEDERAL;130002547888;1521;DANI PROTETORA;MDB
MG;6;DEPUTADO FEDERAL;130002547915;1567;LEOMAR IBIRITEXAS;MDB
MG;6;DEPUTADO FEDERAL;130002547903;1524;ELIANE EUDES LINFEDEMA;MDB
MG;6;DEPUTADO FEDERAL;130002534475;3090;ALAN BERNARDES;NOVO
MG;6;DEPUTADO FEDERAL;130002534455;3011;BELISA OLIVEIRA;NOVO
MG;6;DEPUTADO FEDERAL;130002534429;3000;BARBARA BOTEGA;NOVO
MG;6;DEPUTADO FEDERAL;130002534469;3046;BATISTA ECRASANTE;NOVO
MG;6;DEPUTADO FEDERAL;130002553028;3391;JACK LUCY;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002534488;3017;TOMAZ DE AQUINO GROTADASA2A2;NOVO
MG;6;DEPUTADO FEDERAL;130002534431;3019;MISSIONARIA MARIA;NOVO
MG;6;DEPUTADO FEDERAL;130002553037;3314;VANDERLEI DO SALAO;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002534466;3080;WALTINHO FOGUETE;NOVO
MG;6;DEPUTADO FEDERAL;130002553632;5532;JAQUELINE SENA;PSD
MG;6;DEPUTADO FEDERAL;130002545558;5512;CHICAO JESUS TE AMA;PSD
MG;6;DEPUTADO FEDERAL;130002545557;5516;FLAVIA ABREU;PSD
MG;6;DEPUTADO FEDERAL;130002543619;7098;ALESSANDRO DIAS;AVANTE
MG;6;DEPUTADO FEDERAL;130002543111;7031;FABIANO DOIDO;AVANTE
MG;6;DEPUTADO FEDERAL;130002543607;7025;GUILHERME BUENO;AVANTE
MG;6;DEPUTADO FEDERAL;130002543614;7002;GABRIEL VAZ;AVANTE
MG;6;DEPUTADO FEDERAL;130002554146;7067;JULIO ESPETACULO;AVANTE
MG;6;DEPUTADO FEDERAL;130002547878;8008;RAFAEL FUMERO;UP
MG;6;DEPUTADO FEDERAL;130002533236;2510;ENFERMEIRA ERIKA;PRD
MG;6;DEPUTADO FEDERAL;130002533237;2580;BEATRIZ FARIAS - BIA;PRD
MG;6;DEPUTADO FEDERAL;130002538256;1220;KIKA DA SERRA;PDT
MG;6;DEPUTADO FEDERAL;130002538273;1237;JOSENI AGANETTI;PDT
MG;6;DEPUTADO FEDERAL;130002538264;1208;RODRIGO REIS;PDT
MG;6;DEPUTADO FEDERAL;130002538287;1234;MARIO HERINGER;PDT
MG;6;DEPUTADO FEDERAL;130002538297;1231;JAQUELINE BRASIL;PDT
MG;6;DEPUTADO FEDERAL;130002538304;1212;CAIO VALACE;PDT
MG;6;DEPUTADO FEDERAL;130002538289;1239;CESAR DE SONE;PDT
MG;6;DEPUTADO FEDERAL;130002538301;1232;PROFESSOR MARCIO LADEIRA;PDT
MG;6;DEPUTADO FEDERAL;130002552304;2999;AGNALDO SAN MARINO;PCO
MG;6;DEPUTADO FEDERAL;130002542005;2234;IRLAN MELO;PL
MG;6;DEPUTADO FEDERAL;130002539860;4566;SEBASTIAO PINHEIRO;PSDB
MG;6;DEPUTADO FEDERAL;130002539862;4577;JOAO LEITE;PSDB
MG;6;DEPUTADO FEDERAL;130002539878;4522;DR JULIO MUNDIM;PSDB
MG;6;DEPUTADO FEDERAL;130002542024;2256;REGINALDO FERREIRA;PL
MG;6;DEPUTADO FEDERAL;130002542012;2230;GLAUCIA SANTIAGO;PL
MG;6;DEPUTADO FEDERAL;130002542010;2223;FARLEY FREDERICO;PL
MG;6;DEPUTADO FEDERAL;130002547840;2290;CHARLLES EVANGELISTA;PL
MG;6;DEPUTADO FEDERAL;130002542044;2260;DR. MARCOS VINICIUS;PL
MG;6;DEPUTADO FEDERAL;130002539839;4588;ELY MACHADO;PSDB
MG;6;DEPUTADO FEDERAL;130002547451;1666;FLAVIA SILVESTRE;PSTU
MG;6;DEPUTADO FEDERAL;130002547453;1616;VALDIR BI;PSTU
MG;6;DEPUTADO FEDERAL;130002548821;2045;CAPITAO MENDES;PODE
MG;6;DEPUTADO FEDERAL;130002548802;2077;WESLEY MOREIRA;PODE
MG;6;DEPUTADO FEDERAL;130002548808;2088;DARLING CARDOSO;PODE
MG;6;DEPUTADO FEDERAL;130002548804;2002;DELEGADO RAFAEL FARIA;PODE
MG;6;DEPUTADO FEDERAL;130002548783;2046;TALES GARI;PODE
MG;6;DEPUTADO FEDERAL;130002548820;2029;GERALDO DO GERA;PODE
MG;6;DEPUTADO FEDERAL;130002548794;2025;ROMILDA;PODE
MG;6;DEPUTADO FEDERAL;130002548787;2003;DECINHO DO BARREIRO;PODE
MG;6;DEPUTADO FEDERAL;130002535285;1300;PEDRO ROUSSEFF;PT
MG;6;DEPUTADO FEDERAL;130002535288;1330;TITIA CHIBA;PT
MG;6;DEPUTADO FEDERAL;130002535315;1390;BELLA GONCALVES;PT
MG;6;DEPUTADO FEDERAL;130002535282;1307;GLEIDE ANDRADE;PT
MG;6;DEPUTADO FEDERAL;130002535316;4310;CLAYSON FELIZOLA;PV
MG;6;DEPUTADO FEDERAL;130002535310;1399;RAMSES DE CASTRO;PT
MG;6;DEPUTADO FEDERAL;130002535301;1331;ANA ELISA;PT
MG;6;DEPUTADO FEDERAL;130002539730;5055;ANTONIO CARLOS;PSOL
MG;6;DEPUTADO FEDERAL;130002539736;1888;RAINA FREITAS;REDE
MG;6;DEPUTADO FEDERAL;130002539732;5099;FERNANNDO AUGUSTO;PSOL
MG;6;DEPUTADO FEDERAL;130002539735;5018;CHIQUINHO SERTANEJO;PSOL
MG;6;DEPUTADO FEDERAL;130002538972;1875;RICARDO ADRIAN SAVASSY;REDE
MG;6;DEPUTADO FEDERAL;130002539726;5005;LUCAS MORTIMER;PSOL
MG;6;DEPUTADO FEDERAL;130002551263;2777;EMILIO PAULO;DC
MG;6;DEPUTADO FEDERAL;130002551254;2713;LUCIANO NASCIMENTO;DC
MG;6;DEPUTADO FEDERAL;130002544425;1418;LUCAS BRANDAO PELUCIO;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544436;1466;DR. PAULO MEDINA;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544424;1401;FELIPE SANTOS;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544423;1455;ROBERTA CINCOETTI;MISSÃO
MG;6;DEPUTADO FEDERAL;130002542745;4466;DAYVID DA ACADEMIA;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542734;4430;GRACA CONSELHEIRA;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542741;1178;NANDINHO;PP
MG;6;DEPUTADO FEDERAL;130002542701;1122;PINHEIRINHO;PP
MG;6;DEPUTADO FEDERAL;130002542709;4422;TOINZINHO DO SO JOAO;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542700;1193;PEDRO AIHARA;PP
MG;6;DEPUTADO FEDERAL;130002542726;4456;SARGENTO JOSILAINE;UNIÃO
MG;6;DEPUTADO FEDERAL;130002537197;1029;JU ALMEIDA;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537205;1099;MARCIA DA ENFERMAGEM;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537226;1088;ALEX ROSSETI;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537223;1010;GILBERTO ABRAMO;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537185;1023;DANI LINHARES;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537189;1038;RAPHAEL MOTA;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537207;1022;NICOMEDES FELICIO;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002535328;13133;JU SANTANA;PT
MG;7;DEPUTADO ESTADUAL;130002535332;13111;LUCAS PEREIRA;PT
MG;7;DEPUTADO ESTADUAL;130002535331;13070;VITOR;PT
MG;7;DEPUTADO ESTADUAL;130002535342;13180;PATRICIA MELO;PT
MG;7;DEPUTADO ESTADUAL;130002535341;13132;JOAO PAULO GUSMAO;PT
MG;7;DEPUTADO ESTADUAL;130002535347;13123;BEATRIZ CERQUEIRA;PT
MG;7;DEPUTADO ESTADUAL;130002535372;65653;TIAGO SANTANA;PCDOB
MG;7;DEPUTADO ESTADUAL;130002535339;65777;CHINA;PCDOB
MG;7;DEPUTADO ESTADUAL;130002533520;35893;RODRIGO ALCINO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533495;35074;THAIS OLIVEIRA;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533501;35258;SERGIO CASSEMIRO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533499;35005;SABRINA RODRIGUES;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533509;35457;PATRICIA FERREIRA;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533517;35190;CABO GREGORIO SILVA;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533527;35321;PASTOR HELOYR;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533532;35000;FERNANDO PACHECO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002539909;10005;ROSANIA RIBEIRO LORA;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539521;50000;MALLU ALMEIDA;PSOL
MG;7;DEPUTADO ESTADUAL;130002539524;50231;TI MIGUE DA BARBEARIA;PSOL
MG;7;DEPUTADO ESTADUAL;130002539496;18444;PEPE DA LIBERDADE;REDE
MG;7;DEPUTADO ESTADUAL;130002539515;18223;SENHOR REIS;REDE
MG;7;DEPUTADO ESTADUAL;130002539505;18188;ANDRE CABRAL;REDE
MG;7;DEPUTADO ESTADUAL;130002542096;22032;ROBERTA LOPES;PL
MG;7;DEPUTADO ESTADUAL;130002542101;22789;EBINHO BERNARDES;PL
MG;7;DEPUTADO ESTADUAL;130002542056;22357;CABO WAGNER ALVARENGA;PL
MG;7;DEPUTADO ESTADUAL;130002542082;22010;EDUARDO AZEVEDO;PL
MG;7;DEPUTADO ESTADUAL;130002542065;22031;KAREN CURI;PL
MG;7;DEPUTADO ESTADUAL;130002542085;22332;MILENA BERTOLIN;PL
MG;7;DEPUTADO ESTADUAL;130002542070;22311;SARGENTO IRACI LEMOS;PL
MG;7;DEPUTADO ESTADUAL;130002542099;22040;ZAQUEU RODRIGUES;PL
MG;7;DEPUTADO ESTADUAL;130002542074;22444;TIA KEYLA;PL
MG;7;DEPUTADO ESTADUAL;130002542068;22345;DENERVAL GERMANO;PL
MG;7;DEPUTADO ESTADUAL;130002540057;12332;MARCIO RODRIGUES;PDT
MG;7;DEPUTADO ESTADUAL;130002540046;12112;VALERIA MARQUES;PDT
MG;7;DEPUTADO ESTADUAL;130002540018;12003;EMILIA GUERRA;PDT
MG;7;DEPUTADO ESTADUAL;130002540064;12113;ZE COADOR SILVA;PDT
MG;7;DEPUTADO ESTADUAL;130002540058;12043;AILTON MURUBIXABA;PDT
MG;7;DEPUTADO ESTADUAL;130002540014;12011;DRA BRUNA VITEBRO;PDT
MG;7;DEPUTADO ESTADUAL;130002540045;12007;LUCIANA PORTES;PDT
MG;7;DEPUTADO ESTADUAL;130002549952;55100;ELISMAR PRADO;PSD
MG;7;DEPUTADO ESTADUAL;130002549938;55700;RAUL BELEM;PSD
MG;7;DEPUTADO ESTADUAL;130002542776;44381;KIKO SILVEIRA;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542766;11011;NAIARA MARTINS DA DISTRIBUIDOR;PP
MG;7;DEPUTADO ESTADUAL;130002542799;11610;ANA DO PADRE FREDERICO;PP
MG;7;DEPUTADO ESTADUAL;130002542801;11654;EDINHO SOUZA;PP
MG;7;DEPUTADO ESTADUAL;130002542773;44300;GISLENE DE CURVELO;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002550162;15123;CLEITINHO;MDB
MG;7;DEPUTADO ESTADUAL;130002542774;11122;VALDIR CUNHA;PP
MG;7;DEPUTADO ESTADUAL;130002542812;11123;ADRIANO ALVARENGA;PP
MG;7;DEPUTADO ESTADUAL;130002550152;15551;JULIO PIMENTA;MDB
MG;7;DEPUTADO ESTADUAL;130002550164;15151;DR. JUAN;MDB
MG;7;DEPUTADO ESTADUAL;130002550138;15444;CARINE LOURECO;MDB
MG;7;DEPUTADO ESTADUAL;130002533230;77111;DIRCEU RIBEIRO;SOLIDARIEDADE
MG;7;DEPUTADO ESTADUAL;130002532953;77777;LUIZ CARLOS MIRANDA;SOLIDARIEDADE
MG;7;DEPUTADO ESTADUAL;130002532932;25025;ANDERSON COSTA;PRD
MG;7;DEPUTADO ESTADUAL;130002532946;25111;NATAL DA FERRARI;PRD
MG;7;DEPUTADO ESTADUAL;130002532939;25777;WARLEY PEREIRA;PRD
MG;7;DEPUTADO ESTADUAL;130002532924;77369;DR. VINICIUS;SOLIDARIEDADE
MG;7;DEPUTADO ESTADUAL;130002532925;25425;PAULINHO MOTORISTA;PRD
MG;7;DEPUTADO ESTADUAL;130002533218;25345;DR. WELINGTON;PRD
MG;7;DEPUTADO ESTADUAL;130002532950;25300;MARLY DA CAUSA ANIMAL;PRD
MG;7;DEPUTADO ESTADUAL;130002551781;36452;DEBORA A INOVAR;AGIR
MG;7;DEPUTADO ESTADUAL;130002551774;36900;DR. HAROLDO DARTAGNAN;AGIR
MG;7;DEPUTADO ESTADUAL;130002551756;36456;JOANA DALVA;AGIR
MG;7;DEPUTADO ESTADUAL;130002551755;36177;JONATAS FATAL O RETORNO;AGIR
MG;7;DEPUTADO ESTADUAL;130002551770;36999;MANOEL DO POVO;AGIR
MG;7;DEPUTADO ESTADUAL;130002543646;40300;TEOVALDO RENOVA FERNAO DIAS;PSB
MG;7;DEPUTADO ESTADUAL;130002543659;40456;CHICO VIEIRA;PSB
MG;7;DEPUTADO ESTADUAL;130002543644;40192;GISELE DA SAUDE;PSB
MG;7;DEPUTADO ESTADUAL;130002543641;40107;PATRICIA MARINS;PSB
MG;7;DEPUTADO ESTADUAL;130002543673;40337;AVILMAR GUSMAO;PSB
MG;7;DEPUTADO ESTADUAL;130002543679;40404;FLAVIA CASTRO MAE ATIPICA;PSB
MG;7;DEPUTADO ESTADUAL;130002543647;40900;LUCIANO CAUSA AUTISTA;PSB
MG;7;DEPUTADO ESTADUAL;130002534565;30700;JORDAN TAVARES;NOVO
MG;7;DEPUTADO ESTADUAL;130002534544;30044;CARLAO DA RADIO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534536;30084;JOAOZINHO DA AMBULANCIA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534516;30234;PAULO ATLETA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534535;30122;FLAVIA FAULSTICH;NOVO
MG;7;DEPUTADO ESTADUAL;130002534556;30003;DORIS ANDRADE;NOVO
MG;7;DEPUTADO ESTADUAL;130002534540;30832;EDNARDO ALVES;NOVO
MG;7;DEPUTADO ESTADUAL;130002534566;30304;MARCUS BARBOSA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534513;30987;ALINE MACHADO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534505;30030;RENATA MIRANDA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534515;30062;REMO FERREIRA;NOVO
MG;7;DEPUTADO ESTADUAL;130002554208;30322;ALEXANDRE BRANCO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534574;30007;FERNANDA PEREIRA ALTOE;NOVO
MG;7;DEPUTADO ESTADUAL;130002548720;20400;LUCAS PRATES;PODE
MG;7;DEPUTADO ESTADUAL;130002548740;20900;CASSYO POUSAS;PODE
MG;7;DEPUTADO ESTADUAL;130002548710;20345;MARIA ELISA;PODE
MG;7;DEPUTADO ESTADUAL;130002548739;20300;CANTOR JONAS VILAR;PODE
MG;7;DEPUTADO ESTADUAL;130002548758;20103;SILESIA DA EDUCACAO;PODE
MG;7;DEPUTADO ESTADUAL;130002551915;70101;EDVANIA FRANCA;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544401;70500;MARA;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544403;70000;JOAO DO SOCIAL;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544376;70234;ALEMAO O GARI DE MINAS;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544394;70333;THENPERSON DO VALE;AVANTE
MG;7;DEPUTADO ESTADUAL;130002551492;70011;CLERIA SALOME;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548709;20194;LEISSON VENTURATO;PODE
MG;7;DEPUTADO ESTADUAL;130002544380;70193;BIM DA AMBULANCIA;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548768;20420;JOSY DO VAGUIM;PODE
MG;7;DEPUTADO ESTADUAL;130002539922;45013;DANIELLE CRISTINA;PSDB
MG;7;DEPUTADO ESTADUAL;130002539921;45445;DRYKA CRUZ;PSDB
MG;7;DEPUTADO ESTADUAL;130002539913;45180;MARTA MURTA;PSDB
MG;7;DEPUTADO ESTADUAL;130002539933;45600;CINTIA RENATA;PSDB
MG;7;DEPUTADO ESTADUAL;130002552415;33444;NEIA BOMBEIRA;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552408;33569;ROBERTO DA SAUDE;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552442;33369;WILLIAN AMIGO DE ALUGUEL;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552418;33015;ELIAS CUNHA;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552412;33022;BETO DO DEPOSITO;MOBILIZA
MG;5;SENADOR;130002547882;800;FIDELIS ALCANTARA;UP
MG;5;SENADOR;130002552186;700;CARLIN MOURA;AVANTE
MG;5;SENADOR;130002550557;500;AUREA CAROLINA;PSOL
MG;10;2º SUPLENTE;130002551927;160;JOSE JOAO;PSTU
MG;10;2º SUPLENTE;130002552300;150;IVANISE;MDB
MG;10;2º SUPLENTE;130002550561;500;FELIPE FONSECA;PSOL
MG;6;DEPUTADO FEDERAL;130002543700;4088;LOURINEI DO CORRENTE SOLIDARIA;PSB
MG;6;DEPUTADO FEDERAL;130002543703;4004;ANA LACERDA;PSB
MG;6;DEPUTADO FEDERAL;130002543683;4051;BRUNO GERMANO;PSB
MG;6;DEPUTADO FEDERAL;130002543709;4056;MARCOS GOBIRA;PSB
MG;6;DEPUTADO FEDERAL;130002543688;4050;CARLOS PIMENTA;PSB
MG;6;DEPUTADO FEDERAL;130002543715;4025;FABIANO PINTO;PSB
MG;6;DEPUTADO FEDERAL;130002543697;4070;WALTER GUSMAO;PSB
MG;6;DEPUTADO FEDERAL;130002547891;1559;MARCINHO DO LIBERDADE;MDB
MG;6;DEPUTADO FEDERAL;130002547930;1525;RAFAEL TIRADENTES;MDB
MG;6;DEPUTADO FEDERAL;130002547929;1522;ULISSES GUIMARAES;MDB
MG;6;DEPUTADO FEDERAL;130002547926;1590;JOSE EUSTAQUIO;MDB
MG;6;DEPUTADO FEDERAL;130002547913;1544;MONICA VALLONE;MDB
MG;6;DEPUTADO FEDERAL;130002547917;1550;GUI PORTEIRINHA;MDB
MG;6;DEPUTADO FEDERAL;130002534432;3003;IGOR MARQUES;NOVO
MG;6;DEPUTADO FEDERAL;130002534489;3032;LUCAS EVARISTO;NOVO
MG;6;DEPUTADO FEDERAL;130002534456;3031;DANILO ROCHA;NOVO
MG;6;DEPUTADO FEDERAL;130002534482;3081;GABRIEL SERPA MOTOBOY;NOVO
MG;6;DEPUTADO FEDERAL;130002553046;3379;SERGINHO CABRAL;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002534499;3005;CAIO COIMBRA;NOVO
MG;6;DEPUTADO FEDERAL;130002534496;3035;GUADALUPE DIAS CONTADORA;NOVO
MG;6;DEPUTADO FEDERAL;130002553033;3311;LEANDRO ALMEIDA;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002553034;3388;NEUDITE NOGUEIRA;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002545586;5530;TETA DO SALAO;PSD
MG;6;DEPUTADO FEDERAL;130002545556;5570;ALESSANDRA MEIRELES;PSD
MG;6;DEPUTADO FEDERAL;130002545565;5544;STEFANO AGUIAR;PSD
MG;6;DEPUTADO FEDERAL;130002545575;5560;CARLOS QUINTAO;PSD
MG;6;DEPUTADO FEDERAL;130002545578;5531;JULIANA RIOS;PSD
MG;6;DEPUTADO FEDERAL;130002543107;7014;TALITA VAZ BH;AVANTE
MG;6;DEPUTADO FEDERAL;130002543623;7038;PC LANDIM;AVANTE
MG;6;DEPUTADO FEDERAL;130002543600;7071;ANDREIA ILIDIA;AVANTE
MG;6;DEPUTADO FEDERAL;130002543605;7072;ROBERTO RIBEIRO TORRE NORTE;AVANTE
MG;6;DEPUTADO FEDERAL;130002543602;7080;LEIRIANE DA SAUDE;AVANTE
MG;6;DEPUTADO FEDERAL;130002543616;7075;ANA LUIZA MARILAC;AVANTE
MG;6;DEPUTADO FEDERAL;130002543613;7078;VIANEI;AVANTE
MG;6;DEPUTADO FEDERAL;130002543105;7024;PROFESSOR RILTON;AVANTE
MG;6;DEPUTADO FEDERAL;130002543615;7023;PROF.. ADRIANE CARRARO;AVANTE
MG;6;DEPUTADO FEDERAL;130002543612;7000;ADRIANO ZAGO;AVANTE
MG;6;DEPUTADO FEDERAL;130002550169;7778;RUBENS PAIVA;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533259;7765;CHAFIC LAYS;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533267;7775;THIAGO AMORIM;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533268;2543;CARLOS PAVANELLI;PRD
MG;6;DEPUTADO FEDERAL;130002550166;7755;JOSIANE MARTINS;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533246;7714;PAULA MENDONCA;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533258;2526;DR. MARCO ANTONIO;PRD
MG;6;DEPUTADO FEDERAL;130002533260;2555;LINDOMAR;PRD
MG;6;DEPUTADO FEDERAL;130002533243;7777;PEDRO BRAGA;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002538275;1207;PROFESSORA ELISETE;PDT
MG;6;DEPUTADO FEDERAL;130002538299;1289;NELIO COSTA;PDT
MG;6;DEPUTADO FEDERAL;130002538252;1252;BETHANIA REIS;PDT
MG;6;DEPUTADO FEDERAL;130002538284;1260;RONALD PAES;PDT
MG;6;DEPUTADO FEDERAL;130002538279;1245;THIAGO PINHEIRO;PDT
MG;6;DEPUTADO FEDERAL;130002538296;1226;EDUARDO KALIL;PDT
MG;6;DEPUTADO FEDERAL;130002538282;1288;BARRETO DA PRACA DE ESPORTES;PDT
MG;6;DEPUTADO FEDERAL;130002538267;1238;FABINHO DO TERREIRO;PDT
MG;6;DEPUTADO FEDERAL;130002538300;1290;ARLAN DO POVAO;PDT
